Bin Center	Bin Value
1.0084766734865977e-06	91.79940922616835
1.025573728446591e-06	91.05641011371841
1.0429606357115412e-06	90.3028971479524
1.0606423092481435e-06	89.5455514647511
1.0786237463312785e-06	88.80119312948294
1.096910028956362e-06	88.05460280203992
1.1155063252756382e-06	87.30138041454849
1.1344178910588306e-06	86.54841234260083
1.1536500711785527e-06	85.80813576737435
1.1732083011208957e-06	85.05704272221207
1.1930981085216315e-06	84.33877451657595
1.213325114728462e-06	83.65593058528357
1.2338950363897473e-06	82.96830530936471
1.2548136870701676e-06	82.28335859315713
1.276086978893783e-06	81.60335472900668
1.297720924214946e-06	80.92019340444361
1.3197216373175394e-06	80.23460308370552
1.3420953361430188e-06	79.55651950701093
1.3648483440477588e-06	78.87214096521346
1.3879870915901932e-06	78.19347012962008
1.4115181183482398e-06	77.53788803426946
1.4354480747675497e-06	76.90522763330478
1.4597837240410894e-06	76.27702076838867
1.484531944020583e-06	75.64751906598913
1.509699729160358e-06	75.02122385853657
1.5352941924941531e-06	74.3937962630985
1.56132256764544e-06	73.76512423376685
1.5877922108718152e-06	73.13950406463242
1.6147106031440625e-06	72.51233426840754
1.6420853522604615e-06	71.88823391049736
1.669924194996937e-06	71.2854756348049
1.698234999293656e-06	70.70434036576499
1.727025766478706e-06	70.12634494415872
1.7563046335294701e-06	69.55267259771618
1.7860798753723282e-06	68.98405237573763
1.816359907221357e-06	68.41089114456445
1.8471532869566818e-06	67.82986952128189
1.8784687175431391e-06	67.24421324358437
1.9103150494899438e-06	66.67832808307944
1.942701283352064e-06	66.10538025772539
1.9756365722740036e-06	65.54658812801455
2.009130224576702e-06	65.00752736631853
2.043191706388287e-06	64.47745606148533
2.077830644319443e-06	63.94358817408033
2.1130568281841312e-06	63.414418926448356
2.148880213766419e-06	62.884051882758
2.1853109256342356e-06	62.35194319990057
2.2223592600008277e-06	61.82313172293318
2.260035687634718e-06	61.292718347982266
2.2983508568189965e-06	60.76484658055879
2.33731559636079e-06	60.25511295096021
2.3769409186517584e-06	59.7639256960655
2.4172380227804506e-06	59.27585263584934
2.458218297697449e-06	58.786537322020415
2.499893325434172e-06	58.3000501203695
2.5422748843762352e-06	57.812745592354226
2.5853749525923086e-06	57.32416193720196
2.6292057112194152e-06	56.837157937061185
2.6737795479056283e-06	56.35173947185693
2.7191090603111086e-06	55.865770882967134
2.765207059668523e-06	55.40088036712052
2.812086574403813e-06	54.95630825236417
2.8597608538183485e-06	54.50794658746919
2.908243371833496e-06	54.0527557802444
2.9575478307986853e-06	53.60529164793226
3.007688165364037e-06	53.16001397194473
3.0586785464186307e-06	52.7120789239389
3.1105333850955385e-06	52.25737201837828
3.1632673368447717e-06	51.81451801933146
3.216895305575281e-06	51.36956225294173
3.271432447867146e-06	50.936811501677134
3.326894177255208e-06	50.51956529872315
3.3832961685853226e-06	50.10964142767889
3.4406543624444367e-06	49.69586817105005
3.4989849696657957e-06	49.28200748862278
3.5583044759105364e-06	48.87048744022072
3.6186296463269256e-06	48.45955553868849
3.679977530288602e-06	48.04310042015764
3.7423654662131476e-06	47.635677117644335
3.8058110864623638e-06	47.224250851273716
3.870332322325599e-06	46.8273350700856
3.935947409087562e-06	46.44666595714167
4.0026748911820734e-06	46.06648125076545
4.070533627433186e-06	45.68578691737499
4.1395427963851244e-06	45.30796013246279
4.209721901722633e-06	44.92889269553881
4.2810907777831974e-06	44.54862431851008
4.3536695951627085e-06	44.17152064302014
4.427478866416158e-06	43.792009507733525
4.5025394518550016e-06	43.415193105298954
4.5788725654428015e-06	43.05116204264294
4.656499780790804e-06	42.70002311889484
4.735443037255164e-06	42.351470766514275
4.815724646137554e-06	42.00201534490526
4.897367296990898e-06	41.65422353977435
4.980394064031971e-06	41.30708230044798
5.0648284126627486e-06	40.9606688767248
5.150694206102325e-06	40.616197575210876
5.23801571213121e-06	40.26596164721614
5.3268176099500205e-06	39.91807869823476
5.417124997154431e-06	39.5846286012782
5.508963396828368e-06	39.263445295085944
5.602358764757438e-06	38.93750671536289
5.697337496764694e-06	38.61976022358559
5.793926436170743e-06	38.300061791601
5.892152881380323e-06	37.97849081359477
5.9920445935974825e-06	37.656940499884456
6.093629804671601e-06	37.3391945364067
6.1969372250764114e-06	37.01739487393292
6.301996052024249e-06	36.698842292217655
6.408835977717925e-06	36.39156835366565
6.517487197742476e-06	36.094749717120976
6.627980419599171e-06	35.79832861521077
6.740346871384189e-06	35.504901100739474
6.854618310614458e-06	35.2095763359278
6.970827033203125e-06	34.915116015193874
7.089005882587156e-06	34.62132908545544
7.209188259009688e-06	34.32494512881269
7.331408128959766e-06	34.03323384571675
7.4557000347721344e-06	33.73899702742874
7.582099104389701e-06	33.45597514360802
7.710641061291574e-06	33.184566982013564
7.841362234589427e-06	32.91125676657031
7.974299569294943e-06	32.641751412906046
8.109490636761403e-06	32.370854336390245
8.2469736453023e-06	32.10003646202007
8.386787450989916e-06	31.82964619217582
8.528971568637e-06	31.55886100674579
8.673566182964624e-06	31.28914791997407
8.820612159959398e-06	31.0224592138949
8.970151058423186e-06	30.765475123044958
9.122225141718621e-06	30.51590503182776
9.276877389713784e-06	30.26210389227874
9.434151510929404e-06	30.012953197137307
9.594091954891897e-06	29.766272558264898
9.756743924695923e-06	29.51766000995727
9.922153389779922e-06	29.26657381907495
1.009036709891814e-05	29.016498516460196
1.0261432593433015e-05	28.77137451596515
1.0435398220631543e-05	28.522136219868795
1.0612313147469377e-05	28.28175581211406
1.079222737444664e-05	28.052162365266614
1.0975191749739265e-05	27.82376664937117
