Bin Center	Bin Value
1.0084766734865977e-06	83.89325694430882
1.025573728446591e-06	83.2413643457862
1.0429606357115412e-06	82.57841998585155
1.0606423092481435e-06	81.90423650015903
1.0786237463312785e-06	81.21862334790988
1.096910028956362e-06	80.52138675800133
1.1155063252756382e-06	79.81232967426168
1.1344178910588306e-06	79.09125169975746
1.1536500711785527e-06	78.35794904015684
1.1732083011208957e-06	77.61221444613166
1.1930981085216315e-06	76.94732184128642
1.213325114728462e-06	76.36543087654091
1.2338950363897473e-06	75.77367491236959
1.2548136870701676e-06	75.17188670401421
1.276086978893783e-06	74.55989617135813
1.297720924214946e-06	73.9375303508577
1.3197216373175394e-06	73.30461334665806
1.3420953361430188e-06	72.660966280881
1.3648483440477588e-06	72.00640724306946
1.3879870915901932e-06	71.34075123877552
1.4115181183482398e-06	70.73978906612864
1.4354480747675497e-06	70.20525884391508
1.4597837240410894e-06	69.66166654537672
1.484531944020583e-06	69.10885853798929
1.509699729160358e-06	68.54667858464309
1.5352941924941531e-06	67.97496779948635
1.56132256764544e-06	67.3935646030206
1.5877922108718152e-06	66.80230467643382
1.6147106031440625e-06	66.2010209151603
1.6420853522604615e-06	65.58954338165248
1.669924194996937e-06	65.03749485395437
1.698234999293656e-06	64.5464720006137
1.727025766478706e-06	64.0471246664685
1.7563046335294701e-06	63.539311723707485
1.7860798753723282e-06	63.02288965193035
1.816359907221357e-06	62.49771249758576
1.8471532869566818e-06	61.963631832721106
1.8784687175431391e-06	61.42049671303339
1.9103150494899438e-06	60.868153635208294
1.942701283352064e-06	60.306446493536505
1.9756365722740036e-06	59.79861920479594
2.009130224576702e-06	59.346120397805976
2.043191706388287e-06	58.885950221536135
2.077830644319443e-06	58.41797862060122
2.1130568281841312e-06	57.942073334742105
2.148880213766419e-06	57.45809986144545
2.1853109256342356e-06	56.96592141793012
2.2223592600008277e-06	56.4653989024892
2.260035687634718e-06	55.95639085517611
2.2983508568189965e-06	55.43875341782478
2.33731559636079e-06	54.97168221895066
2.3769409186517584e-06	54.55653543356007
2.4172380227804506e-06	54.13435052067198
2.458218297697449e-06	53.705008160468836
2.499893325434172e-06	53.26838701026281
2.5422748843762352e-06	52.82436367020158
2.5853749525923086e-06	52.37281264839208
2.6292057112194152e-06	51.91360632543369
2.6737795479056283e-06	51.44661491834995
2.7191090603111086e-06	50.971706443908424
2.765207059668523e-06	50.54274743206459
2.812086574403813e-06	50.160972702934494
2.8597608538183485e-06	49.77272561435591
2.908243371833496e-06	49.37789643817332
2.9575478307986853e-06	48.97637358597173
3.007688165364037e-06	48.568043577539136
3.0586785464186307e-06	48.15279100879401
3.1105333850955385e-06	47.73049851916945
3.1632673368447717e-06	47.30104675844406
3.216895305575281e-06	46.86431435301088
3.271432447867146e-06	46.46967971833219
3.326894177255208e-06	46.1182743999656
3.3832961685853226e-06	45.760911585308556
3.4406543624444367e-06	45.39749027485932
3.4989849696657957e-06	45.02790775683659
3.5583044759105364e-06	44.65205957815054
3.6186296463269256e-06	44.26983951488203
3.679977530288602e-06	43.881139542260826
3.7423654662131476e-06	43.48584980413528
3.8058110864623638e-06	43.083858581924304
3.870332322325599e-06	42.72081810844774
3.935947409087562e-06	42.39777504095626
4.0026748911820734e-06	42.0692553122543
4.070533627433186e-06	41.73516607460414
4.1395427963851244e-06	41.395412906188085
4.209721901722633e-06	41.04989978442259
4.2810907777831974e-06	40.69852905882006
4.3536695951627085e-06	40.34120142339016
4.427478866416158e-06	39.9778158885737
4.5025394518550016e-06	39.60826975270043
4.5788725654428015e-06	39.27477232304797
4.656499780790804e-06	38.978291918235946
4.735443037255164e-06	38.67678517825039
4.815724646137554e-06	38.370166889887074
4.897367296990898e-06	38.058350395292834
4.980394064031971e-06	37.74124756747377
5.0648284126627486e-06	37.41876878538848
5.150694206102325e-06	37.09082290861904
5.23801571213121e-06	36.75731725161229
5.3268176099500205e-06	36.41815755748479
5.417124997154431e-06	36.11157929082996
5.508963396828368e-06	35.83845837239934
5.602358764757438e-06	35.560707140272946
5.697337496764694e-06	35.27824709513607
5.793926436170743e-06	34.990998406847886
5.892152881380323e-06	34.69887989187959
5.9920445935974825e-06	34.40180899036975
6.093629804671601e-06	34.09970174279094
6.1969372250764114e-06	33.79247276622084
6.301996052024249e-06	33.480035230210724
6.408835977717925e-06	33.197910802375276
6.517487197742476e-06	32.94691397681366
6.627980419599171e-06	32.691661914979136
6.740346871384189e-06	32.432082476374696
6.854618310614458e-06	32.16810229748047
6.970827033203125e-06	31.899646771019423
7.089005882587156e-06	31.62664002487141
7.209188259009688e-06	31.349004900629943
7.331408128959766e-06	31.06666293179521
7.4557000347721344e-06	30.779534321597776
7.582099104389701e-06	30.52040097331753
7.710641061291574e-06	30.290014898946342
7.841362234589427e-06	30.055723009518577
7.974299569294943e-06	29.817459088396337
8.109490636761403e-06	29.57515579634811
8.2469736453023e-06	29.32874465251702
8.386787450989916e-06	29.078156015066526
8.528971568637e-06	28.823319061497795
8.673566182964624e-06	28.564161768633618
8.820612159959398e-06	28.300610892262856
8.970151058423186e-06	28.06244718811874
9.122225141718621e-06	27.85035306326491
9.276877389713784e-06	27.63466323312144
9.434151510929404e-06	27.415316738448983
9.594091954891897e-06	27.19225158654498
9.756743924695923e-06	26.965404733723105
9.922153389779922e-06	26.734712067495586
1.009036709891814e-05	26.500108388453338
1.0261432593433015e-05	26.2615273918391
1.0435398220631543e-05	26.01890164880805
1.0612313147469377e-05	25.79971420540384
1.079222737444664e-05	25.604594983770646
1.0975191749739265e-05	25.406167838271962
