Bin Center	Bin Value
1.0084766734865977e-06	127.10953988777
1.025573728446591e-06	126.08181347235114
1.0429606357115412e-06	125.04084716590081
1.0606423092481435e-06	123.9945226279537
1.0786237463312785e-06	122.9627241734311
1.096910028956362e-06	121.92740579789381
1.1155063252756382e-06	120.88332956436534
1.1344178910588306e-06	119.83861865842503
1.1536500711785527e-06	118.80796722615891
1.1732083011208957e-06	117.76351523871398
1.1930981085216315e-06	116.76841028057315
1.213325114728462e-06	115.8259912314531
1.2338950363897473e-06	114.87721913576716
1.2548136870701676e-06	113.93090046226651
1.276086978893783e-06	112.98969052390795
1.297720924214946e-06	112.0439741415898
1.3197216373175394e-06	111.09458778895316
1.3420953361430188e-06	110.15326767363382
1.3648483440477588e-06	109.20364800364989
1.3879870915901932e-06	108.25991124741871
1.4115181183482398e-06	107.35196382460849
1.4354480747675497e-06	106.47981795033051
1.4597837240410894e-06	105.61230859062549
1.484531944020583e-06	104.7426075779941
1.509699729160358e-06	103.87602060772215
1.5352941924941531e-06	103.00738756275071
1.56132256764544e-06	102.13655198304772
1.5877922108718152e-06	101.2685759326323
1.6147106031440625e-06	100.39798749575047
1.6420853522604615e-06	99.53023022326695
1.669924194996937e-06	98.69550649024195
1.698234999293656e-06	97.89434174523272
1.727025766478706e-06	97.096310458767
1.7563046335294701e-06	96.30279232779762
1.7860798753723282e-06	95.51462910489288
1.816359907221357e-06	94.72044232167833
1.8471532869566818e-06	93.91628043703675
1.8784687175431391e-06	93.10594009384212
1.9103150494899438e-06	92.31829170620593
1.942701283352064e-06	91.52154527457918
1.9756365722740036e-06	90.74860379954717
2.009130224576702e-06	90.00624297152191
2.043191706388287e-06	89.27398551280481
2.077830644319443e-06	88.53667521614473
2.1130568281841312e-06	87.8043495266205
2.148880213766419e-06	87.07000802708306
2.1853109256342356e-06	86.33298673298039
2.2223592600008277e-06	85.59923048664972
2.260035687634718e-06	84.86291879231722
2.2983508568189965e-06	84.12893601057877
2.33731559636079e-06	83.42303259347187
2.3769409186517584e-06	82.74585591268219
2.4172380227804506e-06	82.0718724393056
2.458218297697449e-06	81.3959069629032
2.499893325434172e-06	80.72276016310964
2.5422748843762352e-06	80.04809811052806
2.5853749525923086e-06	79.37135560446411
2.6292057112194152e-06	78.69589829133523
2.6737795479056283e-06	78.02171415826763
2.7191090603111086e-06	77.3462556787183
2.765207059668523e-06	76.70175782998469
2.812086574403813e-06	76.08747041438117
2.8597608538183485e-06	75.46824280019455
2.908243371833496e-06	74.84046017487289
2.9575478307986853e-06	74.22133790719103
3.007688165364037e-06	73.60430039527928
3.0586785464186307e-06	72.98359624802586
3.1105333850955385e-06	72.35433729186711
3.1632673368447717e-06	71.73855507082479
3.216895305575281e-06	71.11971162252442
3.271432447867146e-06	70.52082187949561
3.326894177255208e-06	69.94592866325779
3.3832961685853226e-06	69.37928586035176
3.4406543624444367e-06	68.8076527202103
3.4989849696657957e-06	68.23546758906514
3.5583044759105364e-06	67.66558947858377
3.6186296463269256e-06	67.09592804913164
3.679977530288602e-06	66.51923248962147
3.7423654662131476e-06	65.95271777030949
3.8058110864623638e-06	65.38093635788599
3.870332322325599e-06	64.83142429106921
3.935947409087562e-06	64.30636336878217
4.0026748911820734e-06	63.781491561211226
4.070533627433186e-06	63.25561822093367
4.1395427963851244e-06	62.732727398035195
4.209721901722633e-06	62.20794137741119
4.2810907777831974e-06	61.68129278395632
4.3536695951627085e-06	61.157935325442686
4.427478866416158e-06	60.63125761957143
4.5025394518550016e-06	60.10728496363278
4.5788725654428015e-06	59.60315872825163
4.656499780790804e-06	59.119122325933944
4.735443037255164e-06	58.63779580879949
4.815724646137554e-06	58.155035232747856
4.897367296990898e-06	57.67386629735826
4.980394064031971e-06	57.19307665657086
5.0648284126627486e-06	56.712744554751566
5.150694206102325e-06	56.234294176069255
5.23801571213121e-06	55.74858831035793
5.3268176099500205e-06	55.26522328837261
5.417124997154431e-06	54.80320223439989
5.508963396828368e-06	54.360066529086474
5.602358764757438e-06	53.91097621872875
5.697337496764694e-06	53.471247365905256
5.793926436170743e-06	53.02885906499942
5.892152881380323e-06	52.583893294695
5.9920445935974825e-06	52.13857917360367
6.093629804671601e-06	51.697383710849934
6.1969372250764114e-06	51.25099164845146
6.301996052024249e-06	50.808033398805165
6.408835977717925e-06	50.382388293963224
6.517487197742476e-06	49.97317997225251
6.627980419599171e-06	49.56414362537203
6.740346871384189e-06	49.158341831325636
6.854618310614458e-06	48.74997365199315
6.970827033203125e-06	48.34229748848677
7.089005882587156e-06	47.93507598135969
7.209188259009688e-06	47.52442611148677
7.331408128959766e-06	47.118942669522994
7.4557000347721344e-06	46.710092413113536
7.582099104389701e-06	46.318180113385985
7.710641061291574e-06	45.94376879569503
7.841362234589427e-06	45.56683205895762
7.974299569294943e-06	45.19411617036165
8.109490636761403e-06	44.8194591269143
8.2469736453023e-06	44.44459215382648
8.386787450989916e-06	44.06991744538404
8.528971568637e-06	43.69445086404584
8.673566182964624e-06	43.31991861167371
8.820612159959398e-06	42.94862123969293
8.970151058423186e-06	42.5921339320681
9.122225141718621e-06	42.24782738000092
9.276877389713784e-06	41.89825978259397
9.434151510929404e-06	41.553936429538545
9.594091954891897e-06	41.21226685072717
9.756743924695923e-06	40.868030437649125
9.922153389779922e-06	40.520576413052716
1.009036709891814e-05	40.17402038547282
1.0261432593433015e-05	39.83301753898734
1.0435398220631543e-05	39.4868257203229
1.0612313147469377e-05	39.15418666184975
1.079222737444664e-05	38.83746023177408
1.0975191749739265e-05	38.52191982838285
